tree_code,image_id,acquisition_date,product_type,crown_area_m2,crown_diameter_m,pan_ndvi_mean,pan_ndvi_median,pan_ndvi_p10,pan_gndvi_mean,pan_savi_mean,analytic_ndvi_mean,analytic_gndvi_mean,analytic_savi_mean,final_ndvi_mean,health_index,canopy_density_score,fragmentation_score,shadow_fraction,anomaly_flag,recommended_action,red_mean,green_mean,blue_mean,nir_mean,review_status,review_source
KOG-ALMAFAREQ-0093,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,27.75,5.944,0.2972933053970337,0.2952575087547302,0.25595739483833313,0.36463120579719543,0.4458598792552948,,,,0.2972933053970337,33.5,0.712,0.442,0.0,True,"Field inspection: check irrigation, pruning, stress.",1010.6126098632812,875.0180053710938,641.5946044921875,1863.828857421875,unreviewed,auto
KOG-ALMAFAREQ-0094,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,24.5,5.585,0.2911885380744934,0.2909177541732788,0.2594154477119446,0.36667826771736145,0.43671825528144836,,,,0.2911885380744934,32.2,0.817,0.364,0.0,True,"Field inspection: check irrigation, pruning, stress.",1216.6837158203125,1026.3775634765625,733.5101928710938,2212.62255859375,unreviewed,auto
KOG-ALMAFAREQ-0095,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,20.0,5.046,0.2947843670845032,0.28875303268432617,0.26217395067214966,0.3768230974674225,0.4421095848083496,,,,0.2947843670845032,33.0,0.808,0.372,0.0,True,"Field inspection: check irrigation, pruning, stress.",1196.4000244140625,996.1624755859375,739.0250244140625,2193.262451171875,unreviewed,auto
KOG-ALMAFAREQ-0096,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,29.5,6.129,0.30809149146080017,0.2975189685821533,0.25493982434272766,0.3822190463542938,0.4620637595653534,,,,0.30809149146080017,35.6,0.819,0.452,0.0,True,"Field inspection: check irrigation, pruning, stress.",1116.3389892578125,947.7542114257812,688.3728637695312,2104.228759765625,unreviewed,auto
KOG-ALMAFAREQ-0097,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,24.0,5.528,0.27770301699638367,0.27630680799484253,0.2542530298233032,0.3675900399684906,0.41648682951927185,,,,0.27770301699638367,29.5,0.738,0.476,0.0,True,"Field inspection: check irrigation, pruning, stress.",1142.0208740234375,939.21875,690.84375,2017.1771240234375,unreviewed,auto
KOG-ALMAFAREQ-0100,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,23.5,5.47,0.3463573157787323,0.35241568088531494,0.2658887207508087,0.3979777991771698,0.5194473266601562,,,,0.3463573157787323,39.3,0.657,0.487,0.0,True,"Field inspection: check irrigation, pruning, stress.",993.9042358398438,877.0638427734375,648.8297729492188,2023.0106201171875,unreviewed,auto
KOG-ALMAFAREQ-0101,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,24.25,5.557,0.2955757975578308,0.28922954201698303,0.25730395317077637,0.3743577003479004,0.4432847797870636,,,,0.2955757975578308,29.1,0.678,0.471,0.0,True,"Field inspection: check irrigation, pruning, stress.",1004.8453369140625,843.0,656.7216796875,1847.73193359375,unreviewed,auto
KOG-ALMAFAREQ-0102,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,13.75,4.184,0.2978026866912842,0.294696569442749,0.26378849148750305,0.38554441928863525,0.44661206007003784,,,,0.2978026866912842,33.6,0.873,0.325,0.0,True,"Field inspection: check irrigation, pruning, stress.",886.5636596679688,733.3636474609375,543.9454345703125,1635.109130859375,unreviewed,auto
KOG-ALMAFAREQ-0103,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,18.75,4.886,0.30258601903915405,0.29712459444999695,0.26182910799980164,0.3607039153575897,0.4538053870201111,,,,0.30258601903915405,30.5,0.694,0.466,0.0,True,"Field inspection: check irrigation, pruning, stress.",1090.1600341796875,956.9066772460938,729.933349609375,2032.586669921875,unreviewed,auto
KOG-ALMAFAREQ-0104,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,24.75,5.614,0.2876133322715759,0.28307992219924927,0.25871166586875916,0.34728989005088806,0.4313386082649231,,,,0.2876133322715759,27.5,0.643,0.502,0.0,True,"Field inspection: check irrigation, pruning, stress.",950.7474975585938,834.404052734375,632.7979736328125,1718.6666259765625,unreviewed,auto
KOG-ALMAFAREQ-0105,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,16.0,4.514,0.2901983857154846,0.2936166822910309,0.26174724102020264,0.34971439838409424,0.4352097511291504,,,,0.2901983857154846,32.0,0.8,0.379,0.0,True,"Field inspection: check irrigation, pruning, stress.",897.1875,786.265625,569.578125,1627.96875,unreviewed,auto
KOG-ALMAFAREQ-0106,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,18.0,4.787,0.2996169626712799,0.29968371987342834,0.260623037815094,0.41321861743927,0.4493650794029236,,,,0.2996169626712799,33.9,0.8,0.373,0.0,True,"Field inspection: check irrigation, pruning, stress.",1330.7083740234375,1031.5555419921875,722.638916015625,2463.9306640625,unreviewed,auto
KOG-ALMAFAREQ-0107,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,22.0,5.293,0.2883785367012024,0.28297215700149536,0.25876837968826294,0.3742920756340027,0.4324933886528015,,,,0.2883785367012024,31.7,0.733,0.429,0.0,True,"Field inspection: check irrigation, pruning, stress.",1055.20458984375,872.6818237304688,633.1591186523438,1909.25,unreviewed,auto
KOG-ALMAFAREQ-0108,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,21.0,5.171,0.28407537937164307,0.2867489457130432,0.2560672461986542,0.3593994975090027,0.42603743076324463,,,,0.28407537937164307,26.8,0.694,0.455,0.0,True,"Field inspection: check irrigation, pruning, stress.",1031.0238037109375,873.4880981445312,645.2857055664062,1843.5357666015625,unreviewed,auto
KOG-ALMAFAREQ-0109,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,22.25,5.323,0.29089853167533875,0.29456111788749695,0.25942566990852356,0.36037907004356384,0.43627071380615234,,,,0.29089853167533875,32.2,0.742,0.471,0.0,True,"Field inspection: check irrigation, pruning, stress.",1037.3033447265625,890.01123046875,667.05615234375,1885.494384765625,unreviewed,auto
KOG-ALMAFAREQ-0110,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,19.5,4.983,0.2740373909473419,0.2749596834182739,0.2545729875564575,0.3728235363960266,0.4109860360622406,,,,0.2740373909473419,28.8,0.709,0.444,0.0,True,"Field inspection: check irrigation, pruning, stress.",1110.0640869140625,893.6538696289062,643.3589477539062,1942.5,unreviewed,auto
KOG-ALMAFAREQ-0111,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,24.0,5.528,0.2820511758327484,0.27790147066116333,0.25350475311279297,0.35192927718162537,0.4230005741119385,,,,0.2820511758327484,26.4,0.667,0.476,0.0,True,"Field inspection: check irrigation, pruning, stress.",1012.5520629882812,870.125,648.4583129882812,1806.53125,unreviewed,auto
KOG-ALMAFAREQ-0112,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,19.5,4.983,0.2807270884513855,0.2823350727558136,0.25526949763298035,0.35708796977996826,0.4210129678249359,,,,0.2807270884513855,30.1,0.78,0.387,0.0,True,"Field inspection: check irrigation, pruning, stress.",986.5384521484375,832.6538696289062,616.3076782226562,1752.94873046875,unreviewed,auto
KOG-ALMAFAREQ-0113,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,21.0,5.171,0.287494033575058,0.2897093892097473,0.2609589695930481,0.34595516324043274,0.4311586916446686,,,,0.287494033575058,27.5,0.7,0.501,0.0,True,"Field inspection: check irrigation, pruning, stress.",955.0357055664062,839.4642944335938,603.4166870117188,1725.3809814453125,unreviewed,auto
KOG-ALMAFAREQ-0114,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,17.5,4.72,0.2858896851539612,0.28674840927124023,0.25781625509262085,0.3751731216907501,0.4287600517272949,,,,0.2858896851539612,31.2,0.778,0.391,0.0,True,"Field inspection: check irrigation, pruning, stress.",1089.728515625,895.2571411132812,658.8857421875,1956.9285888671875,unreviewed,auto
KOG-ALMAFAREQ-0115,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,17.0,4.652,0.2753794193267822,0.2745911478996277,0.25347277522087097,0.3781996965408325,0.4129989445209503,,,,0.2753794193267822,29.1,0.756,0.408,0.0,True,"Field inspection: check irrigation, pruning, stress.",1110.2940673828125,888.1029663085938,619.0294189453125,1946.2794189453125,unreviewed,auto
KOG-ALMAFAREQ-0116,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,16.75,4.618,0.28053054213523865,0.27953633666038513,0.25454556941986084,0.38080570101737976,0.4207251965999603,,,,0.28053054213523865,26.1,0.609,0.523,0.0,True,"Field inspection: check irrigation, pruning, stress.",1125.8060302734375,900.223876953125,667.119384765625,1995.4776611328125,unreviewed,auto
KOG-ALMAFAREQ-0117,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,16.25,4.549,0.28432899713516235,0.2821742594242096,0.2605135440826416,0.38040584325790405,0.42642566561698914,,,,0.28432899713516235,26.9,0.657,0.489,0.0,True,"Field inspection: check irrigation, pruning, stress.",1174.5384521484375,958.4000244140625,700.0,2109.892333984375,unreviewed,auto
KOG-ALMAFAREQ-0118,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,16.75,4.618,0.28806746006011963,0.2891845107078552,0.2599087953567505,0.40017253160476685,0.4320313334465027,,,,0.28806746006011963,31.6,0.827,0.35,0.0,True,"Field inspection: check irrigation, pruning, stress.",1157.641845703125,907.7611694335938,656.671630859375,2088.626953125,unreviewed,auto
KOG-ALMAFAREQ-0119,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,13.0,4.068,0.27436020970344543,0.27154022455215454,0.25556883215904236,0.3912409245967865,0.41147276759147644,,,,0.27436020970344543,28.9,0.812,0.362,0.0,True,"Field inspection: check irrigation, pruning, stress.",1146.826904296875,887.5,645.2307739257812,2006.173095703125,unreviewed,auto
KOG-ALMAFAREQ-0120,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,16.75,4.618,0.27566951513290405,0.2745591998100281,0.25545305013656616,0.3447611927986145,0.41342663764953613,,,,0.27566951513290405,25.1,0.677,0.474,0.0,True,"Field inspection: check irrigation, pruning, stress.",980.0149536132812,840.880615234375,609.2388305664062,1723.13427734375,unreviewed,auto
KOG-ALMAFAREQ-0121,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,16.0,4.514,0.3101354241371155,0.3133776783943176,0.2596730887889862,0.4063076972961426,0.46511033177375793,,,,0.3101354241371155,32.0,0.64,0.497,0.0,True,"Field inspection: check irrigation, pruning, stress.",915.671875,745.40625,550.671875,1742.671875,unreviewed,auto
KOG-ALMAFAREQ-0122,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,14.0,4.222,0.27032366394996643,0.2706468105316162,0.25366055965423584,0.3371468484401703,0.40541574358940125,,,,0.27032366394996643,24.1,0.691,0.457,0.0,True,"Field inspection: check irrigation, pruning, stress.",1069.8035888671875,923.7142944335938,707.5178833007812,1860.625,unreviewed,auto
KOG-ALMAFAREQ-0123,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,12.0,3.909,0.2731923758983612,0.2731850743293762,0.25745218992233276,0.36928677558898926,0.40971866250038147,,,,0.2731923758983612,28.6,0.762,0.411,0.0,True,"Field inspection: check irrigation, pruning, stress.",1090.6458740234375,884.6666870117188,633.6041870117188,1910.8958740234375,unreviewed,auto
KOG-ALMAFAREQ-0124,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,15.5,4.442,0.31366264820098877,0.30569082498550415,0.2590501308441162,0.393257737159729,0.47043168544769287,,,,0.31366264820098877,32.7,0.681,0.513,0.0,True,"Field inspection: check irrigation, pruning, stress.",1314.306396484375,1093.8387451171875,813.2096557617188,2506.58056640625,unreviewed,auto
KOG-ALMAFAREQ-0125,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,12.75,4.029,0.30073294043540955,0.29512670636177063,0.25731760263442993,0.3664821684360504,0.45101943612098694,,,,0.30073294043540955,30.1,0.63,0.505,0.0,True,"Field inspection: check irrigation, pruning, stress.",1003.8038940429688,868.4509887695312,637.686279296875,1869.058837890625,unreviewed,auto
KOG-ALMAFAREQ-0126,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,8.25,3.241,0.27220970392227173,0.2733060419559479,0.2559683322906494,0.35170572996139526,0.4082416892051697,,,,0.27220970392227173,28.4,0.786,0.387,0.0,True,"Field inspection: check irrigation, pruning, stress.",1035.51513671875,870.3636474609375,638.7879028320312,1808.3939208984375,unreviewed,auto
KOG-ALMAFAREQ-0127,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,7.75,3.141,0.2661858797073364,0.26479145884513855,0.25413966178894043,0.37950167059898376,0.3992222547531128,,,,0.2661858797073364,27.2,0.886,0.324,0.0,True,"Field inspection: check irrigation, pruning, stress.",1309.9031982421875,1018.258056640625,734.1935424804688,2259.193603515625,unreviewed,auto
KOG-ALMAFAREQ-0129,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,11.0,3.742,0.26967716217041016,0.26713278889656067,0.25132685899734497,0.3450934588909149,0.4044375419616699,,,,0.26967716217041016,23.9,0.698,0.46,0.0,True,"Field inspection: check irrigation, pruning, stress.",954.522705078125,807.8181762695312,601.227294921875,1657.9090576171875,unreviewed,auto
KOG-ALMAFAREQ-0130,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,11.5,3.827,0.26044943928718567,0.2604556977748871,0.2524774670600891,0.3566214144229889,0.39060840010643005,,,,0.26044943928718567,22.1,0.657,0.5,0.0,True,"Field inspection: check irrigation, pruning, stress.",1127.5,916.04345703125,688.6304321289062,1920.9130859375,unreviewed,auto
KOG-ALMAFAREQ-0131,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,10.25,3.613,0.2760041058063507,0.26709893345832825,0.252275675535202,0.38403642177581787,0.41394317150115967,,,,0.2760041058063507,25.2,0.621,0.554,0.0,True,"Field inspection: check irrigation, pruning, stress.",1277.1219482421875,999.4634399414062,747.4634399414062,2239.0244140625,unreviewed,auto
KOG-ALMAFAREQ-0132,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,5.5,2.646,0.26006895303726196,0.2586730420589447,0.25375527143478394,0.36815670132637024,0.3900480270385742,,,,0.26006895303726196,26.0,0.786,0.429,0.0,True,"Field inspection: check irrigation, pruning, stress.",1313.227294921875,1034.772705078125,766.272705078125,2236.0908203125,unreviewed,auto
KOG-ALMAFAREQ-0134,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,4.5,2.394,0.2598704397678375,0.25992482900619507,0.25335580110549927,0.3348924517631531,0.3897273540496826,,,,0.2598704397678375,26.0,0.72,0.435,0.0,True,"Field inspection: check irrigation, pruning, stress.",927.388916015625,786.8333129882812,578.6666870117188,1577.8333740234375,unreviewed,auto
KOG-EIN_ATEYYE-0001,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,468.5,24.424,0.3020663559436798,0.28703704476356506,0.18575400114059448,0.41712918877601624,0.4530333876609802,,,,0.3020663559436798,20.4,0.637,0.531,0.0,True,"Field inspection: check irrigation, pruning, stress.",1314.3145751953125,1000.9451293945312,731.3296508789062,2396.288330078125,unreviewed,auto
KOG-EIN_ATEYYE-0002,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,361.25,21.447,0.3581130802631378,0.3440176844596863,0.2750772535800934,0.4487232565879822,0.5370854735374451,,,,0.3581130802631378,41.6,0.502,0.651,0.0,True,"Field inspection: check irrigation, pruning, stress.",1091.0013427734375,878.125244140625,654.5120849609375,2282.650634765625,unreviewed,auto
KOG-EIN_ATEYYE-0003,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,328.0,20.436,0.32826048135757446,0.3257327973842621,0.2320168912410736,0.42246371507644653,0.4923133850097656,,,,0.32826048135757446,35.7,0.653,0.562,0.0,True,"Field inspection: check irrigation, pruning, stress.",1164.8978271484375,930.0354614257812,692.6539306640625,2258.278076171875,unreviewed,auto
KOG-EIN_ATEYYE-0004,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,296.5,19.43,0.3193879723548889,0.317158579826355,0.2338884025812149,0.4118567109107971,0.47901177406311035,,,,0.3193879723548889,33.9,0.571,0.627,0.0,True,"Field inspection: check irrigation, pruning, stress.",1237.19189453125,996.3690795898438,736.008544921875,2366.904541015625,unreviewed,auto
KOG-EIN_ATEYYE-0005,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,251.0,17.877,0.3470803201198578,0.3500285744667053,0.27227336168289185,0.4348025918006897,0.5205442905426025,,,,0.3470803201198578,39.4,0.6,0.583,0.0,True,"Field inspection: check irrigation, pruning, stress.",1181.2540283203125,957.7320556640625,718.9223022460938,2410.69921875,unreviewed,auto
KOG-EIN_ATEYYE-0007,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,85.25,10.418,0.3693512976169586,0.3708968758583069,0.28892454504966736,0.4418357312679291,0.5539345145225525,,,,0.3693512976169586,43.9,0.674,0.515,0.0,True,"Field inspection: check irrigation, pruning, stress.",1018.47509765625,855.7184448242188,634.741943359375,2183.847412109375,unreviewed,auto
KOG-EIN_ATEYYE-0008,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,161.5,14.34,0.3212459981441498,0.33803290128707886,0.22584189474582672,0.40195876359939575,0.48180249333381653,,,,0.3212459981441498,34.2,0.646,0.586,0.0,True,"Field inspection: check irrigation, pruning, stress.",1336.39892578125,1107.3905029296875,815.25244140625,2547.354248046875,unreviewed,auto
KOG-EIN_ATEYYE-0009,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,175.75,14.959,0.3235299289226532,0.3146374821662903,0.2644197344779968,0.4058258831501007,0.4852217137813568,,,,0.3235299289226532,34.7,0.574,0.574,0.0,True,"Field inspection: check irrigation, pruning, stress.",1185.0455322265625,981.8705444335938,723.2973022460938,2299.4609375,unreviewed,auto
KOG-EIN_ATEYYE-0010,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,115.5,12.127,0.41972965002059937,0.41933727264404297,0.3003726303577423,0.4876544177532196,0.6294934749603271,,,,0.41972965002059937,53.9,0.637,0.553,0.0,False,Routine monitoring.,952.3030395507812,804.3160400390625,601.292236328125,2324.79443359375,unreviewed,auto
KOG-EIN_ATEYYE-0011,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,102.75,11.438,0.3767961263656616,0.3707025349140167,0.28223171830177307,0.46278443932533264,0.5651016235351562,,,,0.3767961263656616,45.4,0.699,0.504,0.0,False,Routine monitoring.,1003.1021728515625,816.6885375976562,611.8418579101562,2203.56201171875,unreviewed,auto
KOG-EIN_ATEYYE-0012,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,79.25,10.045,0.35320529341697693,0.34856754541397095,0.26395294070243835,0.4416947662830353,0.5297204852104187,,,,0.35320529341697693,40.6,0.6,0.568,0.0,True,"Field inspection: check irrigation, pruning, stress.",1028.9715576171875,834.8201904296875,615.2334594726562,2136.65625,unreviewed,auto
KOG-EIN_ATEYYE-0013,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,200.5,15.978,0.31490612030029297,0.30445098876953125,0.1950521469116211,0.4193357527256012,0.47229665517807007,,,,0.31490612030029297,23.0,0.558,0.616,0.0,True,"Field inspection: check irrigation, pruning, stress.",1407.6153564453125,1097.2489013671875,798.9592895507812,2646.81103515625,unreviewed,auto
KOG-EIN_ATEYYE-0015,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,89.75,10.69,0.2954496741294861,0.28711920976638794,0.25990691781044006,0.4187993109226227,0.4431106448173523,,,,0.2954496741294861,29.1,0.7,0.51,0.0,True,"Field inspection: check irrigation, pruning, stress.",1279.470703125,968.3732299804688,714.551513671875,2349.077880859375,unreviewed,auto
KOG-EIN_ATEYYE-0016,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,126.0,12.666,0.3719351887702942,0.36617526412010193,0.28627336025238037,0.44300177693367004,0.5578182935714722,,,,0.3719351887702942,44.4,0.668,0.529,0.0,True,"Field inspection: check irrigation, pruning, stress.",1098.9404296875,923.736083984375,672.3313598632812,2371.22607421875,unreviewed,auto
KOG-EIN_ATEYYE-0017,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,88.25,10.6,0.34646522998809814,0.3433678150177002,0.27089646458625793,0.4325409233570099,0.5196110606193542,,,,0.34646522998809814,43.3,0.774,0.498,0.0,True,"Field inspection: check irrigation, pruning, stress.",1027.651611328125,839.4617309570312,623.3370971679688,2107.24072265625,unreviewed,auto
KOG-EIN_ATEYYE-0018,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,99.5,11.256,0.341699481010437,0.32247310876846313,0.26498696208000183,0.4378505051136017,0.5124744772911072,,,,0.341699481010437,38.3,0.577,0.587,0.0,True,"Field inspection: check irrigation, pruning, stress.",1215.2437744140625,966.4949951171875,704.1181030273438,2441.20361328125,unreviewed,auto
KOG-EIN_ATEYYE-0019,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,94.0,10.94,0.35281065106391907,0.3468809425830841,0.2636594772338867,0.4439477324485779,0.5291317701339722,,,,0.35281065106391907,44.6,0.743,0.465,0.0,True,"Field inspection: check irrigation, pruning, stress.",1082.925537109375,870.5213012695312,653.8803100585938,2243.574462890625,unreviewed,auto
KOG-EIN_ATEYYE-0021,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,116.25,12.166,0.34550008177757263,0.3392951190471649,0.26915687322616577,0.43441706895828247,0.518169105052948,,,,0.34550008177757263,43.1,0.749,0.534,0.0,True,"Field inspection: check irrigation, pruning, stress.",1118.255859375,905.2107543945312,666.1053466796875,2273.72900390625,unreviewed,auto
KOG-EIN_ATEYYE-0022,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,98.0,11.17,0.33345359563827515,0.3308103084564209,0.2664909362792969,0.4170333445072174,0.5000990033149719,,,,0.33345359563827515,40.7,0.71,0.487,0.0,True,"Field inspection: check irrigation, pruning, stress.",1083.1964111328125,889.4846801757812,672.1581420898438,2145.165771484375,unreviewed,auto
KOG-EIN_ATEYYE-0023,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,100.0,11.284,0.3630580008029938,0.35152339935302734,0.26323944330215454,0.45596787333488464,0.5444984436035156,,,,0.3630580008029938,46.6,0.725,0.455,0.0,False,Routine monitoring.,1035.8900146484375,826.2274780273438,608.3049926757812,2204.169921875,unreviewed,auto
KOG-EIN_ATEYYE-0024,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,118.75,12.296,0.32003527879714966,0.3097028136253357,0.2628805339336395,0.41816046833992004,0.47997909784317017,,,,0.32003527879714966,34.0,0.633,0.599,0.0,True,"Field inspection: check irrigation, pruning, stress.",1176.1326904296875,940.2315673828125,681.408447265625,2264.43359375,unreviewed,auto
KOG-EIN_ATEYYE-0025,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,78.5,9.997,0.361201673746109,0.35690370202064514,0.26570194959640503,0.43291109800338745,0.5417288541793823,,,,0.361201673746109,42.2,0.671,0.513,0.0,True,"Field inspection: check irrigation, pruning, stress.",1244.1751708984375,1046.5,765.6082763671875,2608.34716796875,unreviewed,auto
KOG-EIN_ATEYYE-0026,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,94.0,10.94,0.3357583284378052,0.3187403678894043,0.26358968019485474,0.42699724435806274,0.5035591125488281,,,,0.3357583284378052,37.2,0.681,0.487,0.0,True,"Field inspection: check irrigation, pruning, stress.",1128.521240234375,908.0319213867188,672.2154541015625,2244.258056640625,unreviewed,auto
KOG-EIN_ATEYYE-0027,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,107.0,11.672,0.403813898563385,0.3989039659500122,0.27532973885536194,0.4729565680027008,0.6056392192840576,,,,0.403813898563385,50.8,0.547,0.6,0.0,False,Routine monitoring.,1149.0186767578125,961.7406616210938,698.2616577148438,2678.53271484375,unreviewed,auto
KOG-EIN_ATEYYE-0028,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,86.5,10.495,0.3503463864326477,0.33831483125686646,0.2689804434776306,0.44779422879219055,0.525441586971283,,,,0.3503463864326477,44.1,0.752,0.463,0.0,True,"Field inspection: check irrigation, pruning, stress.",1134.1300048828125,901.427734375,681.7398681640625,2344.237060546875,unreviewed,auto
KOG-EIN_ATEYYE-0029,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,92.5,10.852,0.3473891019821167,0.3306734561920166,0.26674020290374756,0.44246241450309753,0.5210012197494507,,,,0.3473891019821167,39.5,0.67,0.495,0.0,True,"Field inspection: check irrigation, pruning, stress.",1102.5567626953125,875.7567749023438,643.5108032226562,2254.859375,unreviewed,auto
KOG-EIN_ATEYYE-0030,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,103.75,11.493,0.3391515612602234,0.32676517963409424,0.2673552632331848,0.4204981029033661,0.508647620677948,,,,0.3391515612602234,37.8,0.694,0.518,0.0,True,"Field inspection: check irrigation, pruning, stress.",1118.6361083984375,926.88671875,677.1036376953125,2246.81689453125,unreviewed,auto
KOG-EIN_ATEYYE-0031,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,91.75,10.808,0.3545103967189789,0.35013261437416077,0.26893338561058044,0.4319157004356384,0.5316832065582275,,,,0.3545103967189789,44.9,0.76,0.478,0.0,True,"Field inspection: check irrigation, pruning, stress.",1081.18798828125,904.354248046875,667.3242797851562,2262.542236328125,unreviewed,auto
KOG-EIN_ATEYYE-0032,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,92.0,10.823,0.3602566123008728,0.354947566986084,0.27435046434402466,0.4324295222759247,0.5402993559837341,,,,0.3602566123008728,42.1,0.696,0.538,0.0,True,"Field inspection: check irrigation, pruning, stress.",1047.834228515625,883.8804321289062,652.8016357421875,2214.877685546875,unreviewed,auto
KOG-EIN_ATEYYE-0033,pansharpened_reflectance_401e6b905b,2026-01-22,pansharpened_reflectance+manual_review,94.25,10.955,0.36104997992515564,0.35566383600234985,0.2695583999156952,0.45510777831077576,0.5414987206459045,,,,0.36104997992515564,42.2,0.607,0.545,0.0,True,"Field inspection: check irrigation, pruning, stress.",1209.310302734375,961.6445922851562,696.4615478515625,2539.31298828125,unreviewed,auto
